"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000115464",1907.80782118233,-0.4846279247237,0.060750998604907,-7.97728326863347,1.49589251838172e-15,7.7855434740737e-15,"USP34","9736","ubiquitin specific peptidase 34"
"ENSG00000042429",651.11955874406,0.6055304231862,0.0759074239795858,7.97722266729864,1.49662689317371e-15,7.78642067181982e-15,"MED17","9440","mediator complex subunit 17"
"ENSG00000100226",747.000010466541,-0.57859545852015,0.07253341197822,-7.97695079743233,1.49992581965709e-15,7.80063461991731e-15,"GTPBP1","9567","GTP binding protein 1"
"ENSG00000131828",702.295535502067,-0.596758658736812,0.074826464358758,-7.97523528407853,1.5209080308114e-15,7.90676819493604e-15,"PDHA1","5160","pyruvate dehydrogenase E1 subunit alpha 1"
"ENSG00000152804",143.528088174133,-1.22915123321854,0.154177725348108,-7.97230099512315,1.55746908136271e-15,8.09378097758015e-15,"HHEX","3087","hematopoietically expressed homeobox"
"ENSG00000103194",1224.22708124291,-0.48385687669348,0.0606990151164323,-7.97141231641651,1.56871177329831e-15,8.14912899673765e-15,"USP10","9100","ubiquitin specific peptidase 10"
"ENSG00000122958",1199.00683954297,0.48581980204835,0.060966374124557,7.96865172030403,1.60414841451303e-15,8.3300703140052e-15,"VPS26A","9559","VPS26 retromer complex component A"
"ENSG00000154856",33.0237651765277,-3.34418237273472,0.420238396698352,-7.95782203389468,1.7509394934307e-15,9.08890168581664e-15,"APCDD1","147495","APC down-regulated 1"
"ENSG00000134369",5412.97883261744,0.38577860827074,0.0485277094695363,7.94965623738982,1.87029770760377e-15,9.70481400993041e-15,"NAV1","89796","neuron navigator 1"
"ENSG00000087338",347.070134092368,0.799520304956483,0.100625144995804,7.94553195416333,1.93359201444627e-15,1.00294608785508e-14,"GMCL1","64395","germ cell-less 1, spermatogenesis associated"
"ENSG00000108091",1529.71892978585,-0.484479183261017,0.0609790328571008,-7.94501258155985,1.94171076530907e-15,1.00677776342947e-14,"CCDC6","8030","coiled-coil domain containing 6"
"ENSG00000104047",373.600117527575,0.783869738446867,0.0986726237365227,7.94414609405714,1.95533035214897e-15,1.01345766387653e-14,"DTWD1","56986","DTW domain containing 1"
"ENSG00000214717",831.518626988133,0.565935358120034,0.0712443264136925,7.94358493662825,1.96420086313746e-15,1.0176719908748e-14,"ZBED1","9189","zinc finger BED-type containing 1"
"ENSG00000213676",1334.2088111211,0.470635857786765,0.0592489685793342,7.9433595060239,1.96777551145875e-15,1.01914033922408e-14,"ATF6B","1388","activating transcription factor 6 beta"
"ENSG00000184232",1350.77302469386,0.530160537946548,0.0667455527442367,7.94300917662751,1.97334339599113e-15,1.02163952115252e-14,"OAF","220323","out at first homolog"
"ENSG00000010270",1001.26701764524,0.523589964040319,0.0659227579467729,7.94247662488687,1.98183712528913e-15,1.0256510222303e-14,"STARD3NL","83930","STARD3 N-terminal like"
"ENSG00000026103",910.236347170872,0.529770152791934,0.0667120325833737,7.9411484297057,2.00317785648786e-15,1.03630565726051e-14,"FAS","355","Fas cell surface death receptor"
"ENSG00000175567",35.3534567964114,-2.89467048806429,0.364720331188193,-7.93668529153275,2.07656055608168e-15,1.07386508125667e-14,"UCP2","7351","uncoupling protein 2"
"ENSG00000069275",4925.0593030549,-0.36598438546343,0.0461168609380406,-7.93602118659249,2.08770364763581e-15,1.07881674408999e-14,"NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1"
"ENSG00000170949",344.582041689871,0.804846056237942,0.101416788714696,7.93602387176865,2.08765847440885e-15,1.07881674408999e-14,"ZNF160","90338","zinc finger protein 160"
"ENSG00000144224",2423.37998564492,0.430106898584823,0.0542036690268621,7.93501447977021,2.10470767892207e-15,1.08719528414589e-14,"UBXN4","23190","UBX domain protein 4"
"ENSG00000082996",446.846638943372,0.713737377371124,0.0899680983370756,7.93322733906219,2.1352304487473e-15,1.10254807524246e-14,"RNF13","11342","ring finger protein 13"
"ENSG00000133597",108.124304085703,-1.40849571018572,0.177595725285856,-7.93090998062383,2.17545872820045e-15,1.12289900820579e-14,"ADCK2","90956","aarF domain containing kinase 2"
"ENSG00000009830",739.393375946692,0.607049513147367,0.0765503813448453,7.93006517384571,2.19030907077132e-15,1.13014034956446e-14,"POMT2","29954","protein O-mannosyltransferase 2"
"ENSG00000144713",6206.97844387565,-0.322499571805955,0.0406744857562669,-7.92879284912081,2.2128630770219e-15,1.14134965528105e-14,"RPL32","6161","ribosomal protein L32"
"ENSG00000137992",438.486630818838,0.707073919798704,0.0892353048115365,7.9237015135661,2.30542656923107e-15,1.18864649753423e-14,"DBT","1629","dihydrolipoamide branched chain transacylase E2"
"ENSG00000099901",1268.73245667889,-0.475821054427075,0.0600874192769233,-7.9188132915839,2.39788098610447e-15,1.23585169474845e-14,"RANBP1","5902","RAN binding protein 1"
"ENSG00000167815",1945.79373615304,0.429121710984325,0.0541943347498114,7.91820239081019,2.40968904261201e-15,1.2414725164876e-14,"PRDX2","7001","peroxiredoxin 2"
"ENSG00000164284",221.819356821967,-0.994623218770436,0.12577212024989,-7.90813748543215,2.61268184799138e-15,1.34555070771742e-14,"GRPEL2","134266","GrpE like 2, mitochondrial"
"ENSG00000130052",41.4878523991622,-2.50205767817758,0.316403344517176,-7.90781046260955,2.61955232689315e-15,1.34858434606721e-14,"STARD8","9754","StAR related lipid transfer domain containing 8"
"ENSG00000166922",190.173143130195,1.04125888524199,0.131737422279572,7.90404781894275,2.69989375033169e-15,1.38942550105888e-14,"SCG5","6447","secretogranin V"
"ENSG00000010818",815.064406488671,0.558869713526112,0.0707186855895443,7.9027163594333,2.72890086329653e-15,1.40382821606817e-14,"HIVEP2","3097","HIVEP zinc finger 2"
"ENSG00000133056",67.1233525045707,-1.85711295932049,0.2351085993521,-7.89895803232306,2.81244548954554e-15,1.44626541037504e-14,"PIK3C2B","5287","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"ENSG00000164543",2218.0654780627,0.431962457829562,0.054724053955573,7.89346597348663,2.93907724967489e-15,1.51081965008503e-14,"STK17A","9263","serine/threonine kinase 17a"
"ENSG00000123091",2727.75350625151,0.376810744812642,0.0477509089084549,7.89117429230593,2.99356225880153e-15,1.53825280968513e-14,"RNF11","26994","ring finger protein 11"
"ENSG00000102575",33.3164252378034,3.42669969626956,0.434300408073653,7.89015997352787,3.01799419164606e-15,1.55022837145358e-14,"ACP5","54","acid phosphatase 5, tartrate resistant"
"ENSG00000131435",1205.4800046179,-0.487096673368564,0.0617437129904794,-7.88900844760782,3.04596906894602e-15,1.56401419245396e-14,"PDLIM4","8572","PDZ and LIM domain 4"
"ENSG00000196782",235.190289537321,0.964833596059603,0.122408095593024,7.88210609261849,3.21908516030475e-15,1.65228761249361e-14,"MAML3","55534","mastermind like transcriptional coactivator 3"
"ENSG00000172315",568.934303862691,0.622802311842951,0.0790341528153658,7.88016686024205,3.26944181356004e-15,1.6775089036689e-14,"TP53RK","112858","TP53 regulating kinase"
"ENSG00000198176",1857.81192969412,-0.425907381893188,0.054059361837456,-7.87851294237976,3.31300185718453e-15,1.69922544005651e-14,"TFDP1","7027","transcription factor Dp-1"
"ENSG00000168702",34.6315391639251,3.47718906634788,0.441543566696524,7.87507582176545,3.40536281102384e-15,1.74594626089788e-14,"LRP1B","53353","LDL receptor related protein 1B"
"ENSG00000130813",231.130016294697,0.944197535082716,0.119917236333615,7.87374329121394,3.44184800117242e-15,1.76399517110368e-14,"SHFL","55337","shiftless antiviral inhibitor of ribosomal frameshifting"
"ENSG00000152377",1310.91549170641,0.453769215072526,0.0576365394948485,7.87294343223161,3.46393300864371e-15,1.77465309500916e-14,"SPOCK1","6695","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
"ENSG00000204388",323.459981089822,0.848111453915945,0.107729244075372,7.87262048662082,3.4728893880334e-15,1.77857948897386e-14,"HSPA1B","3304","heat shock protein family A (Hsp70) member 1B"
"ENSG00000116237",2331.28583130502,-0.385160393097416,0.0489303193517946,-7.87161004056046,3.50106002383187e-15,1.79233954568268e-14,"ICMT","23463","isoprenylcysteine carboxyl methyltransferase"
"ENSG00000064687",92.4926954978586,1.60655146943628,0.204248187248409,7.86568287865575,3.67089396697783e-15,1.87858578949728e-14,"ABCA7","10347","ATP binding cassette subfamily A member 7"
"ENSG00000183735",539.156530923751,0.661226908197511,0.0840698361676996,7.86520990570885,3.68479057868856e-15,1.88499639975217e-14,"TBK1","29110","TANK binding kinase 1"
"ENSG00000158195",2245.86641260476,-0.422933330486888,0.0537749459629939,-7.86487690341775,3.69460571324386e-15,1.88931509550163e-14,"WASF2","10163","WASP family member 2"
"ENSG00000132155",1804.40982784607,-0.444169089338688,0.0564854369203569,-7.8634266380015,3.73765283728124e-15,1.9106181535597e-14,"RAF1","5894","Raf-1 proto-oncogene, serine/threonine kinase"
"ENSG00000054598",437.695036757538,0.707540744866343,0.0899847598967569,7.86289529113744,3.75354769014347e-15,1.91803081188504e-14,"FOXC1","2296","forkhead box C1"
"ENSG00000125965",149.178318845852,-1.31338997099153,0.167078580151071,-7.86091173269472,3.81347450233517e-15,1.94792957040216e-14,"GDF5","8200","growth differentiation factor 5"
"ENSG00000109881",96.4713575960239,-1.46330371226864,0.186217193602999,-7.85804835716885,3.90164687663048e-15,1.9922286704754e-14,"CCDC34","91057","coiled-coil domain containing 34"
"ENSG00000136603",1062.45545202406,0.542845821969637,0.0691059258309239,7.85527167811593,3.98906537066969e-15,2.03611011000688e-14,"SKIL","6498","SKI like proto-oncogene"
"ENSG00000063660",9884.36242507103,0.354045020930268,0.045073792716513,7.8547865531751,4.00453526172785e-15,2.04324841440997e-14,"GPC1","2817","glypican 1"
"ENSG00000116852",50.116200530578,2.31278769847829,0.294494879977737,7.85340546040437,4.04890035053916e-15,2.06511926329761e-14,"KIF21B","23046","kinesin family member 21B"
"ENSG00000100139",1102.78736268039,-0.539698647081371,0.0687307234832682,-7.85236382987813,4.08268060550202e-15,2.08157716977819e-14,"MICALL1","85377","MICAL like 1"
"ENSG00000100568",955.023763953565,-0.511366011792736,0.0651562969811367,-7.8482976394558,4.21722403383934e-15,2.14937851591345e-14,"VTI1B","10490","vesicle transport through interaction with t-SNAREs 1B"
"ENSG00000147862",30.6958951111512,-3.48770884848203,0.444410691042433,-7.84794092217061,4.22923338381944e-15,2.15470124378894e-14,"NFIB","4781","nuclear factor I B"
"ENSG00000184584",535.487137787206,-0.658276429374176,0.0838854582628196,-7.84732470926898,4.25005835574674e-15,2.16450973476798e-14,"STING1","340061","stimulator of interferon response cGAMP interactor 1"
"ENSG00000121064",637.612984151474,0.606315562682519,0.0772989277027886,7.84377714803211,4.37192684418455e-15,2.22575232344889e-14,"SCPEP1","59342","serine carboxypeptidase 1"
"ENSG00000088930",2227.6682309524,0.409773290071608,0.0522552661214582,7.8417606585174,4.44272559767964e-15,2.26095957654103e-14,"XRN2","22803","5'-3' exoribonuclease 2"
"ENSG00000184949",51.8053084338374,2.16344358482835,0.276016768952406,7.8380874938848,4.57460235916163e-15,2.32721268260345e-14,"FAM227A","646851","family with sequence similarity 227 member A"
"ENSG00000004799",97.2602338299486,8.11801848022437,1.03595542320474,7.83626235104899,4.64155572173955e-15,2.36040089751877e-14,"PDK4","5166","pyruvate dehydrogenase kinase 4"
"ENSG00000158863",1099.71654538552,0.496588262050154,0.0633963053691102,7.83307890197835,4.76065338411755e-15,2.42007208048916e-14,"FHIP2B","64760","FHF complex subunit HOOK interacting protein 2B"
"ENSG00000050165",19741.0678615196,0.301736565777431,0.038532735146622,7.8306552760733,4.85333716432759e-15,2.46627668826854e-14,"DKK3","27122","dickkopf WNT signaling pathway inhibitor 3"
"ENSG00000065809",997.784033429773,-0.502286196658772,0.0641500863200769,-7.82986002782,4.88413419377634e-15,2.4810103595628e-14,"FAM107B","83641","family with sequence similarity 107 member B"
"ENSG00000026652",235.874360728423,0.930964023633564,0.118947490573132,7.82668065671537,5.00919318645501e-15,2.5435980604726e-14,"AGPAT4","56895","1-acylglycerol-3-phosphate O-acyltransferase 4"
"ENSG00000123064",729.85509330689,-0.584880598805076,0.0747406359742667,-7.82546992249907,5.0576410610171e-15,2.567251886413e-14,"DDX54","79039","DEAD-box helicase 54"
"ENSG00000086666",972.188838808122,0.512457962080704,0.0655455799709487,7.81834507083219,5.35223054191205e-15,2.71578335129984e-14,"ZFAND6","54469","zinc finger AN1-type containing 6"
"ENSG00000078808",4600.33028600984,0.386611479117749,0.0494535465091072,7.81766943744979,5.38102729927073e-15,2.72938874549445e-14,"SDF4","51150","stromal cell derived factor 4"
"ENSG00000038274",1195.15938824519,0.486008439347562,0.062190226085162,7.8148685081484,5.50204364363183e-15,2.78974291009645e-14,"MAT2B","27430","methionine adenosyltransferase 2 non-catalytic beta subunit"
"ENSG00000101294",3981.39961899509,0.37171625873537,0.0475699217151853,7.81410280556989,5.53559012583854e-15,2.80571844278689e-14,"HM13","81502","histocompatibility minor 13"
"ENSG00000143819",619.564270940513,0.624966091554631,0.0799851897729091,7.81352264499229,5.56114174982636e-15,2.81763150292197e-14,"EPHX1","2052","epoxide hydrolase 1"
"ENSG00000108106",1571.19305491095,-0.463065192345367,0.0592891851961226,-7.81028092751813,5.70606580389661e-15,2.8899952715282e-14,"UBE2S","27338","ubiquitin conjugating enzyme E2 S"
"ENSG00000125967",176.973703056828,-1.06548676291408,0.136456531611252,-7.80825036612776,5.79873097428716e-15,2.93584756943214e-14,"NECAB3","63941","N-terminal EF-hand calcium binding protein 3"
"ENSG00000132436",157.76938240252,-1.11348999609356,0.142692570421504,-7.80341956700609,6.02518126572666e-15,3.0493754835478e-14,"FIGNL1","63979","fidgetin like 1"
"ENSG00000141380",1771.34758797754,0.417274914443032,0.0534782945290682,7.80269674112778,6.05980506029856e-15,3.06577122921943e-14,"SS18","6760","SS18 subunit of BAF chromatin remodeling complex"
"ENSG00000100442",415.006670376465,-0.720737840607281,0.0923799852829827,-7.8018830420841,6.09901609525709e-15,3.08447484332351e-14,"FKBP3","2287","FKBP prolyl isomerase 3"
"ENSG00000132356",1975.70194421031,0.431245424605408,0.0552773015856412,7.80149197292633,6.11794993115888e-15,3.09291362978242e-14,"PRKAA1","5562","protein kinase AMP-activated catalytic subunit alpha 1"
"ENSG00000118526",286.114461719718,0.867492857339587,0.111260180166999,7.79697512656822,6.34087327448659e-15,3.20443470915204e-14,"TCF21","6943","transcription factor 21"
"ENSG00000065518",863.497361343166,0.53433501087066,0.0685502006017496,7.79479864654141,6.45112647813082e-15,3.25895563383107e-14,"NDUFB4","4710","NADH:ubiquinone oxidoreductase subunit B4"
"ENSG00000196267",64.4350101951067,1.86802903082411,0.239757813449293,7.79131659548266,6.63145191136454e-15,3.34882237623073e-14,"ZNF836","162962","zinc finger protein 836"
"ENSG00000158604",1342.18264064197,0.476956783369265,0.0612178104488792,7.79114411103536,6.64051220654662e-15,3.35216758893206e-14,"TMED4","222068","transmembrane p24 trafficking protein 4"
"ENSG00000155660",5710.82255250951,0.358246485604246,0.0459916199032668,7.78938611768271,6.73355415689967e-15,3.39788920986786e-14,"PDIA4","9601","protein disulfide isomerase family A member 4"
"ENSG00000005020",769.04816838171,0.55708296509657,0.071528468046992,7.78826920675252,6.79333209976177e-15,3.4267977648395e-14,"SKAP2","8935","src kinase associated phosphoprotein 2"
"ENSG00000010017",1039.11048368597,0.51295285230262,0.0658663288141239,7.78778567954171,6.81937257868351e-15,3.43867299579567e-14,"RANBP9","10048","RAN binding protein 9"
"ENSG00000027847",528.130235762243,-0.645673316754145,0.0829206430206358,-7.78664145903285,6.88138683726984e-15,3.46867268379744e-14,"B4GALT7","11285","beta-1,4-galactosyltransferase 7"
"ENSG00000111880",434.779273283993,-0.69531276932317,0.0892964555242567,-7.78656627792235,6.88548086755345e-15,3.4694654785208e-14,"RNGTT","8732","RNA guanylyltransferase and 5'-phosphatase"
"ENSG00000102054",1211.09123945631,-0.526453418870618,0.0676123518059631,-7.78634975427947,6.8972851856859e-15,3.47414134115021e-14,"RBBP7","5931","RB binding protein 7, chromatin remodeling factor"
"ENSG00000231500",11934.3442920573,-0.317547069595381,0.040784001967942,-7.78606939664693,6.9125991671038e-15,3.48058094176785e-14,"RPS18","6222","ribosomal protein S18"
"ENSG00000065427",2047.50873101933,-0.406940588672684,0.0522663516847863,-7.78590002085675,6.9218671962275e-15,3.48397273179541e-14,"KARS1","3735","lysyl-tRNA synthetase 1"
"ENSG00000165806",322.491285963697,-0.794943247937881,0.102137224125853,-7.78309039374674,7.07740263415801e-15,3.56095567271109e-14,"CASP7","840","caspase 7"
"ENSG00000163399",5627.86774445313,0.337195588817293,0.0433386508591944,7.78048190546653,7.22488003336882e-15,3.63269921827425e-14,"ATP1A1","476","ATPase Na+/K+ transporting subunit alpha 1"
"ENSG00000184497",127.139528239384,-1.24590887863411,0.160132752018202,-7.78047503044526,7.22527269850782e-15,3.63269921827425e-14,"TMEM255B","348013","transmembrane protein 255B"
"ENSG00000131943",639.277242380691,0.603649058825845,0.0776628782046676,7.7726846181908,7.68398918096929e-15,3.86192020158212e-14,"C19orf12","83636","chromosome 19 open reading frame 12"
"ENSG00000099860",318.444999975179,-0.793554166686068,0.102101009158251,-7.7722460652284,7.71064752186097e-15,3.87390363447714e-14,"GADD45B","4616","growth arrest and DNA damage inducible beta"
"ENSG00000170271",169.142370545302,1.11322944951512,0.143242285353748,7.77165378760832,7.74679485883799e-15,3.89064394352079e-14,"FAXDC2","10826","fatty acid hydroxylase domain containing 2"
"ENSG00000100479",37.0829923001356,-2.64063779301482,0.340004603605129,-7.7664765859511,8.06994888952147e-15,4.05146175369226e-14,"POLE2","5427","DNA polymerase epsilon 2, accessory subunit"
"ENSG00000120594",728.644505111401,0.569940565986134,0.0733851773095694,7.76642623048911,8.07315626541832e-15,4.05159385005184e-14,"PLXDC2","84898","plexin domain containing 2"
"ENSG00000103544",852.90525233153,-0.54334305183766,0.0699708048389943,-7.76528229292081,8.14635794657514e-15,4.08684038289539e-14,"VPS35L","57020","VPS35 endosomal protein sorting factor like"
"ENSG00000120833",372.630780387735,0.774209971511165,0.0997300242977493,7.76305808569464,8.29056187207157e-15,4.15766843737525e-14,"SOCS2","8835","suppressor of cytokine signaling 2"
"ENSG00000114698",145.673783961249,1.1717039717196,0.150937050386215,7.76286517274231,8.30318691391867e-15,4.16248288242021e-14,"PLSCR4","57088","phospholipid scramblase 4"
"ENSG00000140451",73.6551291516594,-1.67478422857314,0.215773973237039,-7.76175274268737,8.37635905638461e-15,4.19763572377672e-14,"PIF1","80119","PIF1 5'-to-3' DNA helicase"
"ENSG00000165891",770.012638149578,0.627785476443714,0.0809028274272133,7.75974704973717,8.50989425543715e-15,4.26300163265637e-14,"E2F7","144455","E2F transcription factor 7"
"ENSG00000144566",1274.51739102751,0.456567310361993,0.0588441187197648,7.75892850968366,8.56499109505068e-15,4.2890408463971e-14,"RAB5A","5868","RAB5A, member RAS oncogene family"
"ENSG00000196418",95.9641988640769,1.46415479903512,0.188753443172564,7.75697001562269,8.69824841055001e-15,4.35418684531025e-14,"ZNF124","7678","zinc finger protein 124"
"ENSG00000148926",1290.96787580013,0.458976464859149,0.0591947749536111,7.75366517093498,8.92775367103546e-15,4.46744793698615e-14,"ADM","133","adrenomedullin"
"ENSG00000129810",38.890579035127,-2.65574459460161,0.342588282482474,-7.75200066784969,9.04559150126556e-15,4.52476861682717e-14,"SGO1","151648","shugoshin 1"
"ENSG00000105939",794.154027511079,-0.532278735511413,0.0686650098407814,-7.75181911057242,9.0585369925006e-15,4.52959765820497e-14,"ZC3HAV1","56829","zinc finger CCCH-type containing, antiviral 1"
"ENSG00000105974",16393.3482636481,-0.395539223251231,0.0510283966226014,-7.75135511657523,9.09170383041459e-15,4.54453092663767e-14,"CAV1","857","caveolin 1"
"ENSG00000162630",36.2936814473686,-2.75391879632138,0.355449476093835,-7.74770813164561,9.35658951466021e-15,4.67523704833839e-14,"B3GALT2","8707","beta-1,3-galactosyltransferase 2"
"ENSG00000152683",498.032177958779,-0.678011291053198,0.0875477695254182,-7.74447247175552,9.59794869314135e-15,4.79409698607325e-14,"SLC30A6","55676","solute carrier family 30 member 6"
"ENSG00000198242",2013.11451433645,-0.413805092630212,0.053443484509549,-7.7428539031035,9.72097201044635e-15,4.85378431914921e-14,"RPL23A","6147","ribosomal protein L23a"
"ENSG00000269190",173.118812549154,-1.05349337861247,0.136070169880242,-7.74228017455749,9.76495112115057e-15,4.87397505905524e-14,"FBXO17","115290","F-box protein 17"
"ENSG00000151233",987.007537081321,0.532689857224599,0.0688250086981346,7.73977173851104,9.95954574264867e-15,4.96930054258841e-14,"GXYLT1","283464","glucoside xylosyltransferase 1"
"ENSG00000161547",1236.57896605036,-0.510332033117051,0.0659464381874707,-7.73858372254,1.00530341270788e-14,5.01412840241867e-14,"SRSF2","6427","serine and arginine rich splicing factor 2"
"ENSG00000109846",88.0752455164568,-1.53253741112305,0.198041386156912,-7.73847043217919,1.00619942434876e-14,5.01677908639974e-14,"CRYAB","1410","crystallin alpha B"
"ENSG00000161638",15748.0145777201,-0.32755921004141,0.0423313982584051,-7.73797284091297,1.01014418081067e-14,5.03462298882131e-14,"ITGA5","3678","integrin subunit alpha 5"
"ENSG00000175662",1363.03653673341,-0.469995359789761,0.0607407102377137,-7.73773237010888,1.01205601296485e-14,5.04232541434081e-14,"TOM1L2","146691","target of myb1 like 2 membrane trafficking protein"
"ENSG00000174307",2066.54615671949,0.417087278162852,0.0539178733175951,7.73560328884008,1.02913906855877e-14,5.12558187565588e-14,"PHLDA3","23612","pleckstrin homology like domain family A member 3"
"ENSG00000198492",1595.1888988171,0.422354751617389,0.0546133443509887,7.73354491720929,1.04592443154696e-14,5.20729598499194e-14,"YTHDF2","51441","YTH N6-methyladenosine RNA binding protein F2"
"ENSG00000114573",1288.01911109514,-0.445004706523671,0.0575812111591285,-7.72829708798377,1.08994742689323e-14,5.42450869492864e-14,"ATP6V1A","523","ATPase H+ transporting V1 subunit A"
"ENSG00000170632",329.558119505456,-0.792586986670533,0.102573611645727,-7.72700672184582,1.10104834755127e-14,5.47777523884783e-14,"ARMC10","83787","armadillo repeat containing 10"
"ENSG00000122420",128.229816827864,-1.29098873466604,0.167129172670024,-7.7244966515507,1.1229619279078e-14,5.58275978682775e-14,"PTGFR","5737","prostaglandin F receptor"
"ENSG00000110427",459.055971328162,-0.677788957678658,0.0877453205126364,-7.7245026141428,1.12290936777173e-14,5.58275978682775e-14,"KIAA1549L","25758","KIAA1549 like"
"ENSG00000116138",690.838087073521,0.576606804076353,0.0746545950168375,7.72366126889184,1.13034978987015e-14,5.61745881488016e-14,"DNAJC16","23341","DnaJ heat shock protein family (Hsp40) member C16"
"ENSG00000124171",33.0932351650537,3.25005547281557,0.420904672565639,7.72159513698137,1.14882805929377e-14,5.70722849239766e-14,"PARD6B","84612","par-6 family cell polarity regulator beta"
"ENSG00000172346",273.464075856006,-0.929663759937633,0.120417818673767,-7.72031722694013,1.16040537590182e-14,5.76266271302235e-14,"CSDC2","27254","cold shock domain containing C2"
"ENSG00000115339",59.2885834841905,-1.90173840622984,0.246343559145959,-7.71986250756026,1.16455256955396e-14,5.78117168457145e-14,"GALNT3","2591","polypeptide N-acetylgalactosaminyltransferase 3"
"ENSG00000178904",825.827108775276,-0.565297435195924,0.0732365889374214,-7.71878433168092,1.17444427301184e-14,5.82817441071615e-14,"DPY19L3","147991","dpy-19 like C-mannosyltransferase 3"
"ENSG00000088367",864.837350762728,-0.514521775322104,0.0667089186001944,-7.71293833146629,1.22953508548981e-14,6.09936276547413e-14,"EPB41L1","2036","erythrocyte membrane protein band 4.1 like 1"
"ENSG00000171466",549.265097855644,0.636716182980097,0.082575534761913,7.71071219600233,1.25117532842494e-14,6.20447700701103e-14,"ZNF562","54811","zinc finger protein 562"
"ENSG00000104723",2478.5707769253,0.374197825096195,0.048534628176508,7.70991432622774,1.25902228942248e-14,6.24114039075747e-14,"TUSC3","7991","tumor suppressor candidate 3"
"ENSG00000103264",382.736077801517,-0.759209214733523,0.0984986310624589,-7.70781488579371,1.27990214344535e-14,6.34235988330985e-14,"FBXO31","79791","F-box protein 31"
"ENSG00000102908",1559.0437869052,0.462011148072998,0.0599736198096878,7.70357282983889,1.32313638680442e-14,6.55424039554198e-14,"NFAT5","10725","nuclear factor of activated T cells 5"
"ENSG00000120253",426.492707980034,-0.708290350955993,0.0919449092948646,-7.70342106363417,1.3247094948856e-14,6.55967159378223e-14,"NUP43","348995","nucleoporin 43"
"ENSG00000062822",179.420410698137,-1.10151703414311,0.143005255938708,-7.70263321381153,1.33290544480822e-14,6.59788195180071e-14,"POLD1","5424","DNA polymerase delta 1, catalytic subunit"
"ENSG00000181982",219.895153721545,-0.927074036921333,0.120407553811038,-7.69946741361625,1.36634509008174e-14,6.76097619008086e-14,"CCDC149","91050","coiled-coil domain containing 149"
"ENSG00000133119",129.039268476502,-1.28828676251158,0.167499224950419,-7.69129984268841,1.45647650060716e-14,7.20437567392347e-14,"RFC3","5983","replication factor C subunit 3"
"ENSG00000171425",257.718843691674,0.938205078418871,0.121983678872311,7.69123449212382,1.45722074593255e-14,7.20546700854394e-14,"ZNF581","51545","zinc finger protein 581"
"ENSG00000169946",381.342673305824,-0.791343905340603,0.10291940506068,-7.68896696278062,1.48327754276374e-14,7.33167466450136e-14,"ZFPM2","23414","zinc finger protein, FOG family member 2"
"ENSG00000196313",698.471856131677,-0.565648368081125,0.07361273358159,-7.68411035101935,1.54063826545576e-14,7.61246792493238e-14,"POM121","9883","POM121 transmembrane nucleoporin"
"ENSG00000156398",29.4001584050284,-3.52371576673354,0.458609464147496,-7.68347808365388,1.54826462952773e-14,7.64740472610591e-14,"SFXN2","118980","sideroflexin 2"
"ENSG00000105472",1413.66753304453,0.441961327710776,0.0575299664735049,7.68228029325063,1.56281426056043e-14,7.71650055241196e-14,"CLEC11A","6320","C-type lectin domain containing 11A"
"ENSG00000099139",252.857897084159,0.907445894015837,0.118201423223787,7.6771147864929,1.62711624325474e-14,8.03111428386961e-14,"PCSK5","5125","proprotein convertase subtilisin/kexin type 5"
"ENSG00000206418",565.104492257708,0.62354430505831,0.0812702688276254,7.67247745151244,1.68705623600088e-14,8.32398023076664e-14,"RAB12","201475","RAB12, member RAS oncogene family"
"ENSG00000159714",167.469270671153,1.10755000405467,0.144370783036248,7.6715660936506,1.6990888798407e-14,8.38034482992397e-14,"ZDHHC1","29800","zinc finger DHHC-type containing 1"
"ENSG00000136379",319.094238833847,0.80236599724209,0.104594824913359,7.67118256478494,1.70417781121446e-14,8.40243312795494e-14,"ABHD17C","58489","abhydrolase domain containing 17C, depalmitoylase"
"ENSG00000159147",169.40199906515,-1.07862692296351,0.140625684707715,-7.67019855018229,1.71730310151718e-14,8.46411460600928e-14,"DONSON","29980","DNA replication fork stabilization factor DONSON"
"ENSG00000112941",236.47555271262,-0.89855667781304,0.117241765475361,-7.66413465517012,1.80040927259209e-14,8.870544933813e-14,"TENT4A","11044","terminal nucleotidyltransferase 4A"
"ENSG00000075089",293.855738293775,0.822885325475182,0.107423081094854,7.66022829626882,1.85602855076278e-14,9.14130597245763e-14,"ACTR6","64431","actin related protein 6"
"ENSG00000100744",473.464676106759,0.662699543680399,0.0865558409694391,7.65632378194306,1.9133098397896e-14,9.42005606631293e-14,"GSKIP","51527","GSK3B interacting protein"
"ENSG00000237441",528.148577775822,0.670907834703086,0.0877152453895349,7.6487027052555,2.03016993244628e-14,9.99183420614923e-14,"RGL2","5863","ral guanine nucleotide dissociation stimulator like 2"
"ENSG00000056097",2348.00987609793,-0.393489753924856,0.0514511614043596,-7.64783035376758,2.04398622430532e-14,1.00562368368486e-13,"ZFR","51663","zinc finger RNA binding protein"
